study,subject_nr,alpha.rew,alpha.pun,beta.rew,beta.pun
disc,40987810,-2.6609362344203142,0.8761595018272503,1.3801534617344027,-0.9834236853497088
disc,130891451,1.5838472037510734,2.9912383560536773,1.3222163527540718,-1.18830641038522
disc,347302416,0.5703984651313578,0.007004463814668243,1.0416246129245632,0.8502177850875219
disc,522006959,-3.1719791704375333,1.6246561628254823,1.7343021209010956,-1.3164473080502934
disc,738704182,-0.27243937729169737,2.69918434171379,0.7765171272504197,-1.9641492556774551
disc,380797260,3.1908089796774437,4.379068431661276,1.39899353133396,-1.644916281934487
disc,789911084,-0.6466624093896229,3.4436346505223177,1.152427915725174,-2.313110586127568
disc,662937439,-4.038076475046741,0.755637807333565,1.1882715608073329,-1.1132618056478212
disc,321799443,-3.20874077004917,-0.6141387050142806,0.658084668186066,-0.3513644779633614
disc,540021969,1.5381556690331695,0.7033050966183414,-0.4071539621442872,-0.8758339519126361
disc,22400388,1.8480931989074294,-1.7164346283015657,1.0425755354786927,0.6712148439318429
disc,197383800,0.43713281770792184,1.2114325071462444,1.0682319024120355,-0.5574135870032182
disc,763561288,0.7322330733415634,2.155000157159611,1.1519381483719573,-1.0813279487258889
disc,105456670,0.05324279914917643,3.4996294660773817,0.7209057753279894,-2.4816151190245823
disc,945204813,0.9978429708417368,3.545843191793052,1.142407968457523,-1.8869508344448584
disc,184347562,1.279262974956009,2.9495083063673895,-0.016722593413271213,-2.276913730282404
disc,217422877,-0.38966224495781643,4.417861162722863,1.8251715665289794,-2.4364453063959974
disc,900945432,2.4413866935449544,-0.27416230308082473,0.7901057960173312,2.3121328511498738
disc,993338742,0.17181372080831006,-0.2603450888308205,1.5709973365365824,1.739815311781184
disc,816413904,-0.9550463461449076,2.4881734091074934,0.9889868757802285,-1.8441380304640749
disc,723351850,1.380929997600906,3.1223907625001877,-0.03637045629928726,-2.367284910415029
disc,377123315,3.2088879834036224,5.016879221565307,1.2226716226420866,-2.214610619496658
disc,564276577,-1.7502645433396056,2.3533605268323394,0.7402444074429694,-2.190809996532978
disc,242624443,-2.3831094665988677,-0.06621469165822672,1.3457119175855454,-0.4995081148085109
disc,391255948,-0.7584373923529024,3.7327805527295435,1.4086778094193637,-2.389855653623795
disc,566650724,1.653438187497932,-2.4272535345549864,0.5853092780664741,0.640404824412503
disc,866483758,1.777364135184675,2.2052396727075396,1.3367539787108773,-0.7346612469952181
disc,722491662,-0.4680177853569559,-0.4697290467089407,0.7361829934972528,-0.2823324360772646
disc,214479422,-3.2973352081070084,-1.5096332286406606,0.8126273755971878,0.07243738404939888
disc,868862210,-0.8019020065763238,0.7758295427878792,1.4365016163714623,0.27161297134688933
disc,449796077,-1.0728718646343691,-0.38201451961211674,1.1276877202585476,0.41868326737426764
disc,675975675,0.09927450100253646,1.4015090184309729,1.474327922360878,0.35254115950486914
disc,474276613,2.2823872566320142,2.0347208111241106,-0.13887189575926362,-1.3857062476539637
disc,6097007,2.725155882901197,4.327078232078656,-0.662738696325082,-3.2789895166044065
disc,134547491,0.8294940070110322,1.2567176856429514,1.514511703781146,0.1838563085493817
disc,574573939,1.6998928685381847,2.7490767632059634,-0.7950783842388955,-2.5823826247785013
disc,727842824,-0.13542279287810158,-3.576636766659579,0.28386335416187897,1.0621869936375137
disc,931904762,-0.09510534265661466,0.6693057940837631,1.48152115508214,1.2705691176136429
disc,222233392,-1.289272056984618,4.056359998784825,1.2075811911731242,-2.909533167153419
disc,192346163,-3.6022654163152206,-4.8900972125931075,1.7627838960467566,3.2069295448239363
disc,657364831,-2.058391529815504,0.16262831647199225,1.6272956073178468,0.7902895294956737
disc,669276230,-1.0991677365589951,-4.205519203915387,1.008740401092663,1.6020845781358395
disc,115532581,2.599667162445305,1.8701583564647588,1.072328480697465,-0.280219538706711
disc,843640593,-3.2016371429835346,0.3789324778291153,1.2270524079662175,0.142739932134557
disc,733952948,-1.8892994712913453,0.6264730391923289,1.097927368408158,0.354358615575967
disc,10224727,2.433949383115735,3.691127097977275,0.3422044999671693,-2.1732037278512557
disc,176497014,-0.032711841952756754,2.2745341575109537,1.1224697882448351,-1.340039511308608
disc,785921784,-3.432186657195991,1.054390854467819,0.8316681180105405,-1.7304503004397642
disc,104394137,0.24227130010907452,2.1458738788549074,0.6907401218425834,-1.5583333000633883
disc,444761175,2.3582078109658924,2.4171632470664415,0.4626113987720992,-1.2944865210078724
disc,708960358,-3.783988364247447,-4.332634959153944,1.949120805911837,2.461513391640106
disc,814478270,0.5014956713997335,2.826028837274483,1.3788848536502976,-1.4121107935524724
disc,94768805,0.07060824465804796,2.9119920200678524,1.6064541225209052,-1.4097112845504938
disc,871977532,1.2810584259476614,2.8135746996107116,0.8320800233335269,-1.5260313174842366
disc,133058955,-0.2817301556462817,1.2235071935806365,1.3318256683747074,-0.5886482394614251
disc,351754983,0.09543518191319898,3.3471151648443462,0.08369861779467323,-2.8270219121554403
disc,489794315,-2.4925401009400225,3.2242720272383214,2.3178149111117112,-1.8251426333207021
disc,904230931,-0.08995411923144028,-1.8274729715623124,0.6986580492192461,1.034405545985344
disc,183595941,-3.3369466323369252,1.0758500511962044,1.6478827703304553,-0.797511668386477
disc,297145763,-1.5692624770503556,3.276041959702257,1.0701061866021448,-2.5501205754884966
disc,502122583,-2.47840539539539,-1.8772438798311164,1.872498770747942,0.8202503640453593
disc,508344913,-3.6264475788344694,2.6499301056833056,2.348117242444037,-1.8279893779541194
disc,484100014,-1.2851351501148829,2.551846254003445,2.332616691743287,-1.1048858089902223
disc,826051777,2.56469455581635,2.585146479866062,0.9131518806717465,-0.9641894721290887
disc,306016065,0.9089803497084425,1.935396580252348,0.21843268560720067,-1.4951161855372745
disc,90235301,-3.0972945690625924,0.25294863395575545,0.9779426466389844,-0.5915713485151137
disc,810781601,0.9697917668714408,2.405499079906022,1.2176516839693818,-1.0853943719416004
disc,690786089,-4.476662987287602,1.7704972905534078,3.280224866776896,-0.7614067129242403
disc,81536288,0.4461211416308397,-1.3726655066404312,0.7607064410957471,1.1042852781548116
disc,991688177,0.2643377866136026,2.3621960907467923,2.612369461998969,-0.2864152391124707
disc,842492863,-0.08527657866326754,1.9074866913236375,2.5617752642372023,-0.15277070120265024
disc,630479884,-3.259885358658971,1.2528160949682727,1.420994834769389,-0.5340034008649013
disc,459722296,-0.5418776278322661,1.4166663962277337,1.140465774059107,-0.29781924268250193
disc,44689768,1.1502325314006578,2.2338288835042075,2.0008668125248437,-0.050844227593148036
disc,81390245,1.8368645363828673,3.2324095553964476,0.5999014723005475,-1.8353983198551294
disc,986097288,-1.4665141769084478,1.6743587850618837,0.2568130028646585,-1.9522880570873276
disc,257768661,0.4851761993964594,3.7839204500554278,1.438863187627759,-2.0101332903854483
disc,557967209,-1.5990667756923258,3.4808036935463633,2.347409388038972,-1.7499622972395095
disc,885172871,-3.9844963264972946,1.3943540608569527,1.0503753164264231,-2.0356289138974843
disc,631571576,0.6677909989970057,3.5949586627006713,1.655670318448904,-1.6786897323505443
disc,863923100,0.29280098896499224,0.4198151288794195,0.30680828317771186,-0.6924795106467674
disc,660407712,2.4829893196506356,3.2893323229253357,-0.26995529010335184,-2.321622965534687
disc,600417115,-4.408127770374213,0.36987802316136376,1.7565082355265176,-0.4050460445627232
disc,64275165,0.7054603324404051,3.646733213000881,1.2554080866466744,-1.9758861710239868
disc,448370787,1.1696718232749943,-0.12879914929952122,1.0571471431290804,0.6227363106292447
disc,147398691,2.6773550913179096,4.302587589359656,0.9467795952565435,-2.0755458736631067
disc,278624716,-2.235690834038932,0.7229955574110243,1.8772770123751332,0.6838237163377786
disc,593779826,-1.1220780051653472,0.8554936635569026,0.4867406611950083,-0.5143204199726865
disc,350665696,-0.01538603186909617,4.432819693447338,1.1068136149672927,-2.8701131191468137
disc,322001677,1.4487883888092739,4.080906498920362,0.3102183598328643,-2.769371195931023
disc,617376730,0.4023583488839417,2.9017445439712546,0.33953554717377854,-2.2389481791162362
disc,254077218,0.9276039743133413,1.6429194482969585,-0.3294064247513034,-1.735522870854242
disc,41780707,-2.1883068805225583,-1.6809347108816717,0.3911291659333112,-0.4616550003691543
disc,280355688,-0.9061459481318322,-0.21115050714348435,2.711509423603616,0.9383299592716774
disc,72748729,-3.131682368787909,-5.834562368145828,2.633232380872731,5.992902564894321
disc,59684662,-0.7600852854719152,-1.5852787367172678,0.04750232365072817,-0.09790908875747543
disc,63437622,0.31726771446431035,3.345789575219574,-0.06639339754715178,-2.8509001469498543
disc,171132611,1.356053169465074,3.558969022945744,0.6451590576850084,-2.17560269482706
disc,127994393,-4.368319906209064,0.7216118107297814,1.2090347346666146,-1.6010381450438138
disc,342418254,-3.3066047521286164,1.1028904983689793,1.5782086557593682,-1.2455689950431943
disc,94441122,1.441876544704913,3.9109322179097856,0.7258035198150045,-2.3510302531443217
disc,888276283,-0.48051293531486955,1.2391526555768113,0.7926314423661315,-0.8789267383611137
disc,548698068,3.2389693546021814,3.2901480495482724,0.43461297528969073,-1.5390033127648783
disc,47892133,-0.43175956743498,-5.738055080798671,1.7244182759659854,5.800488368052888
disc,823410149,1.1230130055146985,4.448854479348727,2.067015586463754,-1.8306448710989358
disc,889646604,0.3567127763193218,4.080486675156051,0.943717682407985,-2.632530496778635
disc,886394767,0.7531516079052382,3.156578495488035,0.8914909071855472,-1.9110391497268895
disc,683185363,-3.3087739081755534,1.4293793773173218,0.8173988261030514,-1.9245463625690398
disc,17488127,0.19012831615894354,-3.0490846178320883,1.1585678461171887,2.5318723087286306
disc,254343836,0.026774844776328653,-0.48702416313324876,0.17105246525829348,0.8441933084809891
disc,909689340,1.6888925304451472,2.215940448529967,1.120039923593578,-0.8711701735254169
disc,554602627,-0.0778994207144211,0.596492676315655,1.466785609150159,0.695877392057361
disc,307687570,0.37453489342603374,0.9493520372703194,0.5756789407690405,-0.18052358355759565
disc,171870330,-2.134581871089866,3.717410136859414,1.4394768074720874,-2.7749042610423063
disc,489670725,1.5167632760925185,3.754340875588604,0.47042302239789047,-2.405038661840505
disc,84296234,-0.49938599138046047,3.87975079003114,1.1731180656517546,-2.567336077716625
disc,649429049,0.2418478257780711,3.499452258984565,1.039815417964389,-2.1974123775662564
disc,612877124,0.22779962489378608,3.868724478044167,2.2192006999466884,-1.5820354596306065
disc,256566291,2.621947725043201,3.9173781034916204,1.0278766810324464,-1.7796366151281862
disc,593217939,-3.3666475110925846,0.8518161184372658,0.8112510563167241,-1.65298350459652
disc,554684363,0.5988815191862548,0.024293010713767414,1.3510575672493994,0.6598852360697246
disc,50252126,0.9555990732646692,3.827617732120582,0.1479486481658818,-2.857016992399548
disc,521102978,-0.35173676111399216,1.636332435772142,1.114068879994096,-1.0352317693432722
disc,195512454,-2.3989936108185113,-1.163238409633798,0.742550258776017,0.10991904328458439
disc,928578982,-0.9236880597990728,0.30536820486793825,0.08695884126181781,-0.7099573242991606
disc,340548501,-0.4244219882033861,2.521815156410542,1.9013705202424134,-1.081970060946044
disc,741704583,-1.1968291374886646,0.02901223769616535,0.5272905158010022,-0.9918022867787336
disc,513766324,-1.7055945793739893,2.3732743908317353,0.5366886641384436,-2.3634126484895517
disc,747438966,-0.2818040425802168,2.288040765775707,1.847623405142599,-0.7075632473461706
disc,949382438,1.8463287268096376,-1.0693089788637846,0.6018508691257303,-0.027793089810988894
disc,317853308,1.4338183857470586,3.4840065886371714,-0.7462635775028933,-3.135079279222582
disc,252847931,1.8113857369592965,3.8369646104484345,0.9369477781230264,-2.0195964982778323
disc,612833673,-1.6911978666952938,-3.673264023141791,0.5064278998012014,1.1227715968174996
disc,563566837,-0.9295977296789353,0.9897997547835667,0.6428768638405808,-0.6067482603422985
disc,563709358,-0.03670158435747515,0.41226156589232493,1.6574273988193347,-0.24575230462378567
disc,287119131,-1.7270636902773266,-0.539451138248405,1.5891351675930547,0.41717852768161506
disc,160033040,-0.3496547094118144,2.444845535554028,0.9800035518934346,-1.639508266017601
disc,665905635,-0.28094357283455074,-6.097710790207812,1.555008019955439,4.72368074089624
disc,631081333,1.9578686429590766,4.146448028430066,0.8486508045590574,-2.259638242561214
disc,511627440,-4.453040454025933,2.4222472076829,2.7646929386169585,-1.4775480441861937
disc,646591306,0.8136746966906587,3.2072469233530967,1.210462612485365,-1.6643937304660155
disc,944119141,1.3573935329341338,0.19970451553420032,1.8810306481559869,0.9101634601884027
disc,521458099,-1.3399720920128801,2.6414897192671782,1.4954872461663702,-1.7948019026109856
disc,393116494,1.5334758529216723,5.151525652267004,2.6673339767845308,-1.7540858489187405
disc,924776483,-0.873058629396043,-3.1137345720990277,1.1059707999479955,1.0088069035778051
disc,946939962,1.3661163107379954,2.148159455019955,0.5532658178608966,-1.1697101156667744
disc,149674758,-1.7938661074995965,0.9920995120350938,1.0453029822213142,-0.568704437756658
disc,515702197,2.729159410341556,2.3473439586246947,1.1952831877480912,-0.3772628810470354
disc,530747047,-1.576321652199429,-1.3328794002622384,1.8067972121530322,0.8549114248636093
disc,910728966,-1.522677401412197,1.10446112999399,0.22023492741390982,-1.5273368110884453
disc,157912110,1.7924026584160762,1.7560837443587638,0.03900388894849193,-1.1465866124635133
disc,344903103,-0.283172240870285,3.670335200157826,2.552546731534392,-1.3290699175322114
disc,760948103,-1.2936598319956836,0.46630623423891615,0.9032620921832826,0.7694341923875869
disc,585095426,-3.0556071171992465,-2.7735777471016396,0.6601892967449152,0.19429416411756897
disc,637988410,1.8431225434163572,2.740582984185783,0.2768279079780106,-1.7154537436121762
disc,496327344,-4.542799649931636,0.3694567850896027,1.96763570667773,-0.18655892515166803
disc,244416719,-0.9485224103870814,1.510744558897331,1.0467667177309012,-1.028754345003125
disc,919691414,0.7551396641590781,2.8149910015637087,0.6735374143580922,-1.8245448780071818
disc,226607487,1.7274526838257953,3.309277190649463,-0.24188050611541548,-2.5562696842570682
disc,761039201,2.1623893539362715,-0.9035979117448153,0.35817311542819796,0.243008130539571
disc,520517421,2.634563147528107,3.6153567421433572,0.047597241924292044,-2.290911033910992
disc,310675639,0.9075300925606128,2.623293153831809,0.3298075136049332,-1.9222903845052965
disc,523470487,0.08962600195646683,3.831717327228954,2.035754142062346,-1.7344358443426913
disc,303223548,-0.8224859214090391,-0.7329143408043424,1.530195119429083,0.03028806888009861
disc,52221356,3.0461368618018607,3.146803589032981,1.297585425230079,-0.9143854734580993
disc,593757594,1.458480192387759,3.8302066804962696,0.61456347910873,-2.366051255939151
disc,563001853,1.3290461546704788,1.977490281224354,1.2963511000046615,-0.5553577394286118
disc,748363422,2.170994131921159,1.5211059044153092,0.19039534885521442,-0.6425203827610222
disc,589468083,1.6135382794615079,3.101763542757992,0.21423959560411623,-2.1222620523317173
disc,946984974,-1.2667898103000939,0.49211893459198913,1.5475034084648225,0.5588468647980329
disc,565041868,-3.5851591315684987,-5.07085731559795,1.1871992092558952,2.293623846580515
disc,79718046,2.26614619657889,2.347369350808005,0.2809445961601981,-1.3140513840671912
disc,375993331,-1.454685805222414,3.4931667461122653,2.414246049568009,-1.6739389707128065
disc,889149052,-0.29315024645121796,1.371876960403876,0.14750125858751803,-1.2536356876758359
disc,340070978,-2.9721957931886034,-2.3743982209009613,1.2635467938075822,0.5530353975695201
disc,155749481,0.1928187757493205,3.953462143011836,0.9735686659554823,-2.56178584015754
disc,105267837,-5.159409192574851,-0.022491894487427375,2.5887030564753526,-0.3154434600345285
disc,493572342,3.1271784983899926,4.154541136582845,1.2434717286747747,-1.6279017747005526
disc,271666749,0.8098867519725995,2.3555190993348405,2.6602254718272977,-0.050435345567627035
disc,100635628,1.3572258162513804,2.477795704089871,1.5000439220008996,-0.7813155954485301
disc,457298910,1.1862129539744153,-1.4023157196978084,-0.5885558399344432,0.07429063809552709
disc,168068474,-4.328167891553435,-0.017973244897906984,0.8930541744675073,-1.4715783056236313
disc,470077752,1.8914315912497452,2.035828761450776,0.9490359376160837,-0.586222099197887
disc,88344238,0.42195015237049494,1.2515744753661222,0.860336195529443,0.3519144569951281
disc,195869795,-3.2635063970471343,-3.138940815790405,1.5709560366944895,0.936744754185892
disc,250558415,2.370163536755252,3.334776799177928,-0.6275368177820986,-2.661652407220496
disc,660332184,-3.589783044059003,-2.8170572588796436,1.3528103644859395,0.7994222603749591
disc,524054585,-5.095212594852686,2.784467826876589,3.879739436355612,-1.2541729718495518
disc,805970325,1.9943409015714009,3.6959107033576757,0.6328293221158074,-2.082032924758588
disc,306919555,-3.3683502155439413,3.110189984442196,2.1601262772337777,-2.149874315913287
disc,101945011,2.2414469074991863,2.4647360565834506,0.5461985742714649,-1.2446492497556156
disc,473528776,-1.2972040506845612,-2.4903519094777096,0.9893693191437791,0.7023305817720009
disc,962853292,0.9918245275501303,3.0937702409492784,0.3974031256963318,-2.1498226335540567
disc,180282798,0.07451127234645752,0.137311845353423,0.27363465383172947,-0.6233352749658604
disc,854566230,-1.0641163747945346,-3.3772252652874375,0.507728692423689,1.2972081381355574
disc,377960481,-1.974232722919973,-0.1279477262143732,0.39539985027014957,-1.2300562967988753
disc,125844440,0.4942044435067238,1.207723056735828,1.4140021274687682,0.296970040877318
disc,607518338,-0.27202612261601194,1.2915663818151129,1.7823136199719383,0.08621981053298076
disc,29907740,2.985211343920145,2.434031830831286,0.8804211185305345,-0.29905071697895425
disc,904350492,-0.3499478859981894,-0.4506843894564858,0.6143974490672759,-0.30011330675716164
disc,310763738,0.49309483734945214,-1.7348860985514425,1.0013306981787107,2.068004355490737
disc,883490129,1.9577631701078284,0.37021328261397674,-0.5666184608870463,-0.5469003037868866
disc,316337536,-1.1364286563848547,3.153513840867343,1.3630513348898794,-2.0963634268658664
disc,911127542,-3.1499185092277173,-0.021711183479784228,0.6193672715551694,-0.37712311121820524
disc,708270278,1.3223938844142435,0.6555917637158903,0.5220270341247503,-0.21717412876189984
disc,604983093,-0.45838975464242043,0.12965194536130642,1.5343674636934752,0.4747820962958099
disc,463983222,0.29278084825508144,3.160351770775613,0.13093308957075803,-2.620895769984105
disc,110649939,1.9736279036460784,1.564908751537356,0.47073539996297187,-0.6326400098302384
disc,379732271,-3.864259769279878,-3.2581769652586705,1.1029236260510433,1.0297324023146146
disc,275004455,-0.1823766695697739,-1.305128496270786,0.3278754039883491,0.9367198468971112
disc,291748107,-0.7917647912453306,4.0142146520310025,2.4975788074293024,-1.7696394821266208
disc,656322068,-3.446390488654437,-4.678348475051307,1.2980785417870804,1.947978241143055
disc,884205505,2.4886348874660036,1.220317676585548,0.4465765184774873,-0.35843538458246954
disc,607391130,-2.6318390104669764,-3.2629238416907027,0.7305068092791988,1.0561976662846015
disc,485642936,1.4489816009250887,3.980107904166075,1.2500196123617546,-2.009371614553613
disc,990399408,1.7129966767496307,0.2770464693125563,1.1988486753200818,0.9189321025295989
disc,451678935,0.6140247806467553,3.1368710622292344,1.7065854661429154,-1.320451864841398
disc,579721017,-0.5455535975696852,2.244817498851529,-0.13209774332015548,-2.4301072913653363
disc,366835413,-0.6671367663200182,2.273122618153543,1.7809829353111937,-1.0018617545890414
