study,subject_nr,alpha.rew,alpha.pun,beta.rew,beta.pun
disc,50252126,-4.237529395529618,3.158445475406887,2.3910735916967703,-1.883940840313525
disc,521102978,-0.34487226983669644,1.9852876034823481,1.1126779252661938,-1.0520942409201666
disc,195512454,-2.3899789438182824,-0.950321193156398,0.7328230585563459,0.08290428845991342
disc,928578982,-0.9994492209957242,0.5325997129651754,0.12546184847348105,-0.6733185133342244
disc,340548501,-0.4206765696590701,2.747041119890586,1.898842864503031,-1.0565958921005865
disc,741704583,-1.1872031071893627,1.168744386855535,0.5043273639965133,-1.3083362066884126
disc,513766324,-1.707053811874236,3.1062814343497878,0.5445416248057158,-2.3818048317127944
disc,747438966,-0.2848570936762524,2.437175385445474,1.847392750558766,-0.6820607597361412
disc,949382438,1.8793680379316826,-1.17713903694449,0.6159533550643056,0.019357156442941795
disc,317853308,1.3434169530361249,4.291493164585227,-0.6995200427367513,-3.1559332593674156
disc,252847931,1.8104768035565628,4.176457554697555,0.9387891312263942,-1.9818304062769478
disc,563566837,-0.9384512795151466,1.3300673929160622,0.6465457027126681,-0.6144336178428226
disc,563709358,-0.03776660761297354,0.3480645410071917,1.661243030868623,-0.20169872928686458
disc,287119131,-1.7233643488150512,-0.5322703863225691,1.588326708614512,0.4201643209881935
disc,160033040,-0.3506230721469449,2.8403349981504644,0.9816668028673663,-1.6147309451775116
disc,665905635,0.3070373784382175,4.8258842808774745,1.646791162240371,-2.30519716072957
disc,631081333,1.954842967025348,4.533776419913956,0.8505131517374434,-2.2242339840550103
disc,511627440,-4.393715725920897,2.816059072149757,2.7142587142568586,-1.4422008158620303
disc,646591306,0.8160941985300195,3.5105570766147616,1.2101138291920532,-1.6275001829556253
disc,944119141,1.3754498927148768,0.1478262794458571,1.8930314833914088,0.9157793656537254
disc,521458099,-1.2858332241756765,3.180510730293019,1.4730519547646306,-1.810656729894252
disc,393116494,1.5087742971484568,5.220542736556072,2.638877628409285,-1.678462315932854
disc,149674758,-1.8003688899785428,1.1743240767690346,1.0480889776524271,-0.5451994927842992
disc,515702197,2.729504221989227,2.379468108568032,1.1971437991979617,-0.37296146433895633
disc,530747047,-1.56904344595428,-1.3502803160343197,1.8078015902216464,0.8585777844838397
disc,910728966,-1.555264007043724,1.4985434250094614,0.24939766836627114,-1.462519255877966
disc,157912110,1.7668616567648012,2.019697857412897,0.05489067631800391,-1.1295242855029468
disc,344903103,-0.28724801756481744,3.8199614283071406,2.545286099327313,-1.2690042939104305
disc,760948103,-1.30007021333432,0.5919059061331605,0.8939147358256593,0.749757780349252
disc,585095426,-3.2472934566430207,-3.336015454427951,0.8997986832306445,0.6003377055779878
disc,637988410,1.831823178799277,3.1003757882966756,0.2852038032747319,-1.696453763643508
disc,496327344,-4.453650439932436,0.6144764810364844,1.8762668255739192,-0.22165525193987853
disc,244416719,-0.9457324837451173,1.7975191237149333,1.0484845819876745,-1.0062412356555621
disc,226607487,1.700337096276221,3.9365596134217857,-0.22487533978520285,-2.568697737857602
disc,761039201,2.2027704348009474,-0.955415561353188,0.37316859501390964,0.2590699253230663
disc,520517421,2.6198322075495697,4.108205856619493,0.05831086821988764,-2.2950133707771174
disc,310675639,0.9014855536350471,3.152697356859186,0.33701025185545463,-1.9448270580280465
disc,523470487,0.09120734383432073,4.099225846427072,2.031691895144779,-1.6829081666761654
disc,303223548,-0.821886884391095,-0.7824327007689016,1.5328341964661247,0.06049831924654199
disc,52221356,3.051081802909643,3.2096955500952986,1.2990750520155858,-0.8949780186560811
disc,593757594,1.4536458028782033,4.310799195694924,0.6179206987872345,-2.346505098664092
disc,563001853,1.3312471700949073,2.076868849657109,1.2974078749953888,-0.545578556097009
disc,748363422,2.126052998860936,1.668207272811508,0.2021466121471751,-0.6420819307716784
disc,589468083,1.6039665211081982,3.62030134684526,0.222116790484575,-2.1339027546590095
disc,946984974,-1.2687149159379232,0.5413707323367947,1.5448635805669182,0.5524040511494126
disc,79718046,2.256075657671377,2.6320255913792407,0.28821059500156293,-1.311447820022142
disc,375993331,-1.5555918130482322,-6.676700759858914,2.581989135189344,4.88021617923853
disc,889149052,-0.33669961690410255,1.6987879079008572,0.17176169540930097,-1.208170472726119
disc,340070978,-2.9937931095494896,-2.4110699747154887,1.301673220171407,0.5965618852700317
disc,105267837,-5.076714762316268,0.10919395068287463,2.511231337756394,-0.32182005182150725
disc,271666749,0.7972493442013397,2.214727149579235,2.6469967078643464,-0.023632242323882793
disc,100635628,1.3615060081457573,2.598244596494821,1.4997788060541524,-0.7664586818923024
disc,457298910,1.1376462863040944,-1.3836505239075947,-0.5362212874028851,0.0948340630043856
disc,168068474,-4.264635793468598,0.7912759495098041,0.863800020089807,-1.6128438590835323
disc,470077752,1.884763605295015,2.15120379818391,0.9520184993770876,-0.5800073229429629
disc,88344238,0.40208447114049256,1.3194713044266222,0.86467528196068,0.3496218684313431
disc,195869795,-3.274784804233248,-3.1642226662746515,1.592384789315782,0.9648507864953402
disc,250558415,2.3214849107052142,3.984944203901437,-0.5985992322842204,-2.678019247915717
disc,524054585,-1.2472877639030429,-6.549374061389495,1.3657422379273974,4.5340032991011165
disc,805970325,1.9889531703301377,4.067133683829612,0.6365508405091712,-2.0492887354865332
disc,306919555,-3.329592129765243,3.650671028729492,2.127080649775234,-2.122066800004014
disc,101945011,2.2431008264419248,2.7132799938583556,0.5509422241320037,-1.2363029674113073
disc,473528776,-1.2897253578200323,-2.5233384027681374,0.9978278508753277,0.7216814189229422
disc,962853292,0.9799590439968519,3.5975199428048525,0.4043482572743456,-2.1429374780718096
disc,180282798,0.04978338816216029,0.21582579547547615,0.29398237121806114,-0.5860211392595299
disc,854566230,-1.0614678455891433,-3.394567516772471,0.5257145671467259,1.3091278903050572
disc,377960481,-1.9877272276868831,0.14065338940890548,0.41509482426468375,-1.2115775107787345
disc,125844440,0.4938941475018761,1.2455937659242025,1.4138843886757941,0.29495370045032065
disc,607518338,-0.2704484685853532,1.340954967343173,1.7803354256790005,0.08543664955687515
disc,29907740,2.96498980342945,2.494687567009257,0.8825922727309743,-0.30029960721265436
disc,904350492,-0.3466257734717363,-0.41377502321643295,0.6200925608453743,-0.2805192890504762
disc,310763738,0.5103153445806339,-1.744635663296394,1.019047930476323,2.0658983028970264
disc,316337536,-1.1179836833332824,3.6451949761500195,1.3599358408806053,-2.067916924648059
disc,911127542,-3.1893380306838797,0.29275999279807075,0.645537761165025,-0.35556998575515797
disc,708270278,1.315009033100825,0.7174319266019715,0.5296235308930859,-0.21257303369982988
disc,604983093,-0.4564886465584694,0.1376034728343417,1.534216060894905,0.47509852526909596
disc,463983222,0.282044306226455,3.877332847841675,0.14083835047295995,-2.646279721985045
disc,110649939,1.9637203585197776,1.7378848182355082,0.4768416533382987,-0.6346876270161095
disc,379732271,-3.859768626332965,-3.2681326049275685,1.1377430988872705,1.0542368327573857
disc,275004455,-0.22356455540991865,-1.3026861164052532,0.3537430437824693,0.9416185663286506
disc,291748107,-0.7867272123930138,4.28195031298003,2.4922695849272083,-1.7080236238687632
disc,656322068,-3.473633586882363,-4.834277178789601,1.3757593238238102,2.0532564955004826
disc,884205505,2.483898127980196,1.2722846536741885,0.4526930166468212,-0.3539278853099643
disc,485642936,1.2108617275807256,-5.910385493249161,1.2562571337890016,2.6019193458610896
disc,990399408,1.7250730025873477,0.2533719354424249,1.2003505607311966,0.9206409418252767
disc,451678935,0.6166309912836104,3.352911735966541,1.705418673330816,-1.2871609110508666
disc,366835413,-0.6640854822437657,2.5075400760195006,1.7795643662485954,-0.9808577189479083
disc,417476841,0.8133898676714842,2.898323141356388,0.803347964507014,-1.514395032279654
disc,45556499,-0.07151445505438345,3.357808896945011,1.6994087119052135,-1.4207655944300464
disc,861871303,-3.784942675796673,-0.05051087154496842,1.1174584405620216,-0.917247937125905
disc,531860105,0.579050503789889,-0.8528573901032079,0.8104579842620485,0.06007284071243872
disc,761826188,-1.6516680595485211,-1.399158330825588,1.341479968286755,0.3816408913504597
disc,321260477,0.6722024210085705,0.6474531994025075,0.8752510224506966,-0.21316781618182912
disc,756672576,-0.3086047964073377,1.57711139894014,1.4844266886078015,0.11929259740462714
disc,138680720,-1.461066911148409,1.353359544810334,2.3400946850750444,0.311269427145936
disc,42433776,0.46893847852599563,-1.4358494208289392,1.5267703693147263,0.8236703855972768
disc,142935812,-0.37140746594932783,-3.3882448795624893,0.7408260950048244,1.786264516944352
disc,794919870,-0.7204476852974623,-0.8934827126844311,0.4460088162497506,0.006925090235754583
disc,126983606,-3.8314666277274396,3.701648927932571,2.443227755227667,-2.09780873289106
disc,874907191,-0.1707543100287399,2.007443409309473,0.2240733950590017,-1.5240980784080624
disc,439955229,0.563807979109562,-0.45463123611400097,0.0846069536166104,-0.4810973669168964
disc,393606582,-4.346919721900541,-0.032206166249028056,2.6883095314151393,0.1721674763397199
disc,621066128,-1.0980907920945038,-1.3526261575220213,0.15674058513045927,0.04728399778759885
disc,896241185,0.38629184474978034,4.040335525587316,1.0390847434975825,-2.1770445506809524
disc,993703078,1.240055540937624,0.7423745640055669,1.6881166988201064,0.82018906428823
disc,538494557,-0.6630545624388827,-2.492671824407497,1.0975591834227967,0.529557964205056
disc,764943616,-0.2822590014000016,2.8940796817262986,1.8755672157798846,-1.0801351620090975
disc,423019265,-0.708247819607792,-1.6321584850195088,0.321312032111423,0.04307477392968965
disc,889169735,-1.1066457204360554,-5.720591519027307,1.2229865663973432,3.830566869161535
disc,183598652,-0.981838388586081,2.1998122110543514,0.1412749943341445,-1.9127203160651682
disc,229875704,-0.7907243781962937,2.898113307158906,0.28782961452202227,-2.19885190935967
disc,822595604,2.257013488740476,1.1793428938852,0.9639865941696494,0.47446341060130104
disc,193410840,-0.3204990792892219,-1.0430081889612453,0.6271717384399076,1.118897837722195
disc,289462396,1.4699421390816363,3.877777033628734,0.16991718686236973,-2.332017914735821
disc,291660880,0.8373096028742366,2.1478897562436563,0.8742153124719803,0.017464263477654784
disc,492731988,-0.07347024326285387,-2.322669556229183,1.4837370754848964,1.9075293134567601
disc,14887974,-4.499330213095713,-3.426912945651455,4.106271230827198,2.8883892373479045
disc,643579270,0.5589201226068962,4.139253795651463,0.8371591238335885,-2.3071650452471526
disc,545323150,-0.1353499868893272,2.807753691248311,1.4445918023035889,-1.228366289184565
disc,158953775,-0.012331602540050354,0.5708744864143477,1.1161080133759411,0.7923463646370331
disc,34086874,1.1239074652910646,-0.473054008993986,1.803716476538089,0.3950230586614653
disc,406571423,0.3435611443299072,-0.4337840120385986,1.597192261683691,1.558289319996079
disc,18780000,-3.222028040861058,-0.4391793821131546,1.2081168226058023,-0.21291344898802844
disc,557350672,0.9895841758671975,2.416678217708638,-0.34072197094172413,-1.8714247049059942
